YearStart,YearEnd,LocationAbbr,State,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Total,Age(years),Education,Sex,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2023,2023,ME,Maine,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,52.9,52.9,,,50.8,55,4596,,,,Male,,,"(45.254228894000505, -68.98503133599962)",PA,PA1,Q045,VALUE,23,Sex,Male,SEX,MALE
2023,2023,MI,Michigan,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,61.3,61.3,,,59.2,63.4,3967,,,,Male,,,"(44.6613195430005, -84.71439026999968)",PA,PA1,Q043,VALUE,26,Sex,Male,SEX,MALE
2023,2023,MI,Michigan,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,39.9,39.9,,,37.8,41.9,4462,,,,Female,,,"(44.6613195430005, -84.71439026999968)",PA,PA1,Q045,VALUE,26,Sex,Female,SEX,FEMALE
2023,2023,MI,Michigan,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,27.7,27.7,,,26,29.4,5397,,,,Female,,,"(44.6613195430005, -84.71439026999968)",PA,PA1,Q047,VALUE,26,Sex,Female,SEX,FEMALE
2023,2023,MI,Michigan,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,38.3,38.3,,,36.5,40.2,5160,,,,Female,,,"(44.6613195430005, -84.71439026999968)",PA,PA1,Q046,VALUE,26,Sex,Female,SEX,FEMALE
2023,2023,MI,Michigan,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,27.4,27.4,,,25.6,29.2,4533,,,,Female,,,"(44.6613195430005, -84.71439026999968)",PA,PA1,Q044,VALUE,26,Sex,Female,SEX,FEMALE
2023,2023,MI,Michigan,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,33.2,33.2,,,31.2,35.3,3814,,,,Male,,,"(44.6613195430005, -84.71439026999968)",PA,PA1,Q044,VALUE,26,Sex,Male,SEX,MALE
2023,2023,MI,Michigan,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,33.3,33.3,,,31.5,35.3,4313,,,,Male,,,"(44.6613195430005, -84.71439026999968)",OWS,OWS1,Q036,VALUE,26,Sex,Male,SEX,MALE
2023,2023,MI,Michigan,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,45.8,45.8,,,43.8,47.9,4352,,,,Male,,,"(44.6613195430005, -84.71439026999968)",PA,PA1,Q046,VALUE,26,Sex,Male,SEX,MALE
2023,2023,MI,Michigan,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,22.7,22.7,,,21,24.5,4544,,,,Male,,,"(44.6613195430005, -84.71439026999968)",PA,PA1,Q047,VALUE,26,Sex,Male,SEX,MALE
2023,2023,MI,Michigan,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,28.7,28.7,,,26.9,30.6,4774,,,,Female,,,"(44.6613195430005, -84.71439026999968)",OWS,OWS1,Q037,VALUE,26,Sex,Female,SEX,FEMALE
2023,2023,MI,Michigan,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,45.6,45.6,,,43.5,47.8,3755,,,,Male,,,"(44.6613195430005, -84.71439026999968)",PA,PA1,Q045,VALUE,26,Sex,Male,SEX,MALE
2023,2023,MI,Michigan,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,37.9,37.9,,,36,39.9,4313,,,,Male,,,"(44.6613195430005, -84.71439026999968)",OWS,OWS1,Q037,VALUE,26,Sex,Male,SEX,MALE
2023,2023,MI,Michigan,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,56.9,56.9,,,54.9,59,4714,,,,Female,,,"(44.6613195430005, -84.71439026999968)",PA,PA1,Q043,VALUE,26,Sex,Female,SEX,FEMALE
2023,2023,MI,Michigan,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,37.5,37.5,,,35.6,39.5,4774,,,,Female,,,"(44.6613195430005, -84.71439026999968)",OWS,OWS1,Q036,VALUE,26,Sex,Female,SEX,FEMALE
2023,2023,MN,Minnesota,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,33.4,33.4,,,31.8,35.1,7439,,,,Male,,,"(46.35564873600049, -94.79420050299967)",OWS,OWS1,Q036,VALUE,27,Sex,Male,SEX,MALE
2023,2023,MN,Minnesota,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,37.7,37.7,,,36.1,39.3,7819,,,,Female,,,"(46.35564873600049, -94.79420050299967)",PA,PA1,Q046,VALUE,27,Sex,Female,SEX,FEMALE
2023,2023,MN,Minnesota,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,41,41,,,39.2,42.8,6473,,,,Female,,,"(46.35564873600049, -94.79420050299967)",PA,PA1,Q045,VALUE,27,Sex,Female,SEX,FEMALE
2023,2023,MN,Minnesota,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,23.9,23.9,,,22.5,25.4,8080,,,,Female,,,"(46.35564873600049, -94.79420050299967)",PA,PA1,Q047,VALUE,27,Sex,Female,SEX,FEMALE
2023,2023,MN,Minnesota,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,60.6,60.6,,,58.9,62.4,6957,,,,Female,,,"(46.35564873600049, -94.79420050299967)",PA,PA1,Q043,VALUE,27,Sex,Female,SEX,FEMALE
2023,2023,MN,Minnesota,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,63.9,63.9,,,62.1,65.6,7025,,,,Male,,,"(46.35564873600049, -94.79420050299967)",PA,PA1,Q043,VALUE,27,Sex,Male,SEX,MALE
2023,2023,MN,Minnesota,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,47.2,47.2,,,45.4,49,6561,,,,Male,,,"(46.35564873600049, -94.79420050299967)",PA,PA1,Q045,VALUE,27,Sex,Male,SEX,MALE
2023,2023,MN,Minnesota,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,28.5,28.5,,,27,30,6973,,,,Female,,,"(46.35564873600049, -94.79420050299967)",OWS,OWS1,Q037,VALUE,27,Sex,Female,SEX,FEMALE
2023,2023,MN,Minnesota,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,39.7,39.7,,,38,41.3,7439,,,,Male,,,"(46.35564873600049, -94.79420050299967)",OWS,OWS1,Q037,VALUE,27,Sex,Male,SEX,MALE
2023,2023,MN,Minnesota,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,44.6,44.6,,,42.9,46.2,7779,,,,Male,,,"(46.35564873600049, -94.79420050299967)",PA,PA1,Q046,VALUE,27,Sex,Male,SEX,MALE
2023,2023,MN,Minnesota,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,21.7,21.7,,,20.3,23.2,8031,,,,Male,,,"(46.35564873600049, -94.79420050299967)",PA,PA1,Q047,VALUE,27,Sex,Male,SEX,MALE
2023,2023,MN,Minnesota,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,33.1,33.1,,,31.4,34.8,6973,,,,Female,,,"(46.35564873600049, -94.79420050299967)",OWS,OWS1,Q036,VALUE,27,Sex,Female,SEX,FEMALE
2023,2023,MN,Minnesota,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,28.4,28.4,,,26.8,30.1,6725,,,,Female,,,"(46.35564873600049, -94.79420050299967)",PA,PA1,Q044,VALUE,27,Sex,Female,SEX,FEMALE
2023,2023,MN,Minnesota,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,32,32,,,30.4,33.7,6818,,,,Male,,,"(46.35564873600049, -94.79420050299967)",PA,PA1,Q044,VALUE,27,Sex,Male,SEX,MALE
2023,2023,MO,Missouri,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,34.2,34.2,,,32,36.5,3169,,,,Male,,,"(38.635790776000476, -92.56630005299968)",OWS,OWS1,Q036,VALUE,29,Sex,Male,SEX,MALE
2023,2023,MO,Missouri,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,35,35,,,32.6,37.6,2891,,,,Female,,,"(38.635790776000476, -92.56630005299968)",PA,PA1,Q045,VALUE,29,Sex,Female,SEX,FEMALE
2023,2023,MO,Missouri,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,36.4,36.4,,,34.2,38.7,3416,,,,Female,,,"(38.635790776000476, -92.56630005299968)",OWS,OWS1,Q036,VALUE,29,Sex,Female,SEX,FEMALE
2023,2023,MO,Missouri,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,28.9,28.9,,,26.8,31.1,3416,,,,Female,,,"(38.635790776000476, -92.56630005299968)",OWS,OWS1,Q037,VALUE,29,Sex,Female,SEX,FEMALE
2023,2023,MO,Missouri,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,51.4,51.4,,,48.8,53.9,3162,,,,Female,,,"(38.635790776000476, -92.56630005299968)",PA,PA1,Q043,VALUE,29,Sex,Female,SEX,FEMALE
2023,2023,MO,Missouri,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,39.6,39.6,,,37.3,42,3169,,,,Male,,,"(38.635790776000476, -92.56630005299968)",OWS,OWS1,Q037,VALUE,29,Sex,Male,SEX,MALE
2023,2023,MO,Missouri,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,38.9,38.9,,,36.3,41.5,2520,,,,Male,,,"(38.635790776000476, -92.56630005299968)",PA,PA1,Q045,VALUE,29,Sex,Male,SEX,MALE
2023,2023,MO,Missouri,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,25.5,25.5,,,23.6,27.6,3336,,,,Male,,,"(38.635790776000476, -92.56630005299968)",PA,PA1,Q047,VALUE,29,Sex,Male,SEX,MALE
2023,2023,MO,Missouri,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,38.7,38.7,,,36.4,41,3254,,,,Male,,,"(38.635790776000476, -92.56630005299968)",PA,PA1,Q046,VALUE,29,Sex,Male,SEX,MALE
2023,2023,MO,Missouri,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,30.6,30.6,,,28.5,32.7,3866,,,,Female,,,"(38.635790776000476, -92.56630005299968)",PA,PA1,Q047,VALUE,29,Sex,Female,SEX,FEMALE
2023,2023,MO,Missouri,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,25.7,25.7,,,23.5,28,2673,,,,Male,,,"(38.635790776000476, -92.56630005299968)",PA,PA1,Q044,VALUE,29,Sex,Male,SEX,MALE
2023,2023,MO,Missouri,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,32.1,32.1,,,30,34.4,3744,,,,Female,,,"(38.635790776000476, -92.56630005299968)",PA,PA1,Q046,VALUE,29,Sex,Female,SEX,FEMALE
2023,2023,MO,Missouri,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,56.6,56.6,,,54,59.1,2738,,,,Male,,,"(38.635790776000476, -92.56630005299968)",PA,PA1,Q043,VALUE,29,Sex,Male,SEX,MALE
2023,2023,MO,Missouri,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,21.9,21.9,,,19.8,24.1,3074,,,,Female,,,"(38.635790776000476, -92.56630005299968)",PA,PA1,Q044,VALUE,29,Sex,Female,SEX,FEMALE
2023,2023,MS,Mississippi,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,26.7,26.7,,,23.7,29.9,1344,,,,Male,,,"(32.745510099000455, -89.53803082499968)",PA,PA1,Q044,VALUE,28,Sex,Male,SEX,MALE
2023,2023,MS,Mississippi,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,28.7,28.7,,,26.1,31.3,2187,,,,Female,,,"(32.745510099000455, -89.53803082499968)",OWS,OWS1,Q037,VALUE,28,Sex,Female,SEX,FEMALE
2023,2023,MS,Mississippi,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,38,38,,,34.9,41.2,1650,,,,Male,,,"(32.745510099000455, -89.53803082499968)",OWS,OWS1,Q036,VALUE,28,Sex,Male,SEX,MALE
2023,2023,MS,Mississippi,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,20.3,20.3,,,18,22.9,1843,,,,Female,,,"(32.745510099000455, -89.53803082499968)",PA,PA1,Q044,VALUE,28,Sex,Female,SEX,FEMALE
2023,2023,MS,Mississippi,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,28.9,28.9,,,26.4,31.5,2305,,,,Female,,,"(32.745510099000455, -89.53803082499968)",PA,PA1,Q046,VALUE,28,Sex,Female,SEX,FEMALE
2023,2023,MS,Mississippi,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,42.2,42.2,,,39.1,45.3,1668,,,,Male,,,"(32.745510099000455, -89.53803082499968)",PA,PA1,Q046,VALUE,28,Sex,Male,SEX,MALE
2023,2023,MS,Mississippi,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,34.8,34.8,,,31.9,37.8,1650,,,,Male,,,"(32.745510099000455, -89.53803082499968)",OWS,OWS1,Q037,VALUE,28,Sex,Male,SEX,MALE
2023,2023,MS,Mississippi,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,29.1,29.1,,,26.3,32.1,1711,,,,Male,,,"(32.745510099000455, -89.53803082499968)",PA,PA1,Q047,VALUE,28,Sex,Male,SEX,MALE
2023,2023,MS,Mississippi,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,38.6,38.6,,,35.1,42.2,1222,,,,Male,,,"(32.745510099000455, -89.53803082499968)",PA,PA1,Q045,VALUE,28,Sex,Male,SEX,MALE
2023,2023,MS,Mississippi,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,37.4,37.4,,,34.7,40.1,2345,,,,Female,,,"(32.745510099000455, -89.53803082499968)",PA,PA1,Q047,VALUE,28,Sex,Female,SEX,FEMALE
2023,2023,MS,Mississippi,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,32.5,32.5,,,29.4,35.7,1652,,,,Female,,,"(32.745510099000455, -89.53803082499968)",PA,PA1,Q045,VALUE,28,Sex,Female,SEX,FEMALE
2023,2023,MS,Mississippi,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,53.6,53.6,,,50.1,57.1,1374,,,,Male,,,"(32.745510099000455, -89.53803082499968)",PA,PA1,Q043,VALUE,28,Sex,Male,SEX,MALE
